"imdb_score","movie_budget","release_month","duration","maturity_rating","aspect_ratio","nb_news_articles","actor1_star_meter","actor2_star_meter","actor3_star_meter","colour_film","nb_faces","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","Plot contains murder","Plot contains love","Plot contains friend","Plot contains death","Plot contains high school","Plot contains police","Plot contains new york city","Plot contains boy","Plot contains drugs","Plot contains school","Plot contains detective","Plot contains fbi","Plot contains friendship","Plot contains money","Plot contains wedding","Plot contains serial killer","Plot contains alien","Plot contains cult film","Plot contains marriage","Plot contains party","Production Company is Universal Pictures","Production Company is Paramount Pictures","Production Company is Columbia Pictures Corporation","Production Company is Warner Bros.","Production Company is New Line Cinema","Production Company is Twentieth Century Fox","Production Company is Metro-Goldwyn-Mayer (MGM)","Production Company is Touchstone Pictures","Production Company is DreamWorks","Production Company is Miramax","Production Company is Lionsgate","Production Company is Fox Searchlight Pictures","Production Company is Walt Disney Pictures","Production Company is Dimension Films","Production Company is Focus Features","Production Company is Fox 2000 Pictures","Production Company is Summit Entertainment","Production Company is Screen Gems","Production Company is Castle Rock Entertainment","Production Company is Revolution Studios"
6.1,10000000,"Jul",104,"R","2.35",73,5469,12886,9950,"Color",4,0,0,0,1,0,0,0,0,0,0,0,0,1,12140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,28000000,"Feb",115,"PG-13","2.35",1192,5431,27324,20006,"Color",0,0,0,0,1,0,1,0,0,0,1,0,0,0,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,36000000,"Apr",109,"R","2.35",125,577,3075,5830,"Color",0,1,0,0,1,0,0,0,0,0,1,0,0,1,9469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,45000000,"Nov",129,"R","2.35",2303,987,513,5461,"Color",9,0,0,0,0,0,1,0,0,0,1,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,12305523,"Jul",107,"PG-13","2.35",311,7189,4974,21659,"Color",2,1,1,1,1,0,0,0,0,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,25000000,"Oct",138,"R","2.35",1495,7875,406,6432,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1301,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,40000000,"Sep",117,"R","2.35",241,3253,10184,7219,"Color",1,1,1,0,0,0,1,0,0,0,1,1,0,0,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,37000000,"Aug",118,"R","2.35",1023,6931,2331,2216,"Color",4,0,0,0,0,0,0,0,0,0,0,0,0,1,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,41000000,"Aug",108,"PG-13","2.35",46,3228,7010,8593,"Color",1,1,0,0,0,0,0,0,0,0,0,0,0,0,8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,21000000,"Nov",124,"R","2.35",14,1232,84,620,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,4745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,17000000,"May",94,"PG","2.35",49,15241,10756,284,"Color",1,0,1,0,0,1,1,0,0,0,0,0,0,0,7011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,22000000,"Sep",133,"R","2.35",3345,2073,11890,13042,"Color",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,40000000,"Aug",99,"PG-13","2.35",161,785,4731,25746,"Color",2,0,0,1,1,0,0,0,0,1,0,0,0,0,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14000000,"Nov",112,"R","2.35",487,671,6312,4542,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,9179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15000000,"Aug",107,"PG-13","2.35",2218,266,2533,1159,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.3,17500000,"Aug",110,"R","2.35",209,76725,5462,6054,"Color",2,0,0,0,0,0,0,0,0,0,0,0,0,0,5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,19400870,"Dec",135,"PG","2.35",1315,6492,2545,7217,"Color",0,0,0,1,0,0,0,0,0,0,1,0,0,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,24000000,"Jun",106,"PG-13","2.35",417,604,2584,4759,"Color",8,0,0,0,0,0,1,0,0,0,0,0,0,0,7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,7000000,"Feb",110,"R","2.35",1325,1232,52493,40977,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,1,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,36000000,"Feb",111,"R","2.35",1249,424,7804,3065,"Color",3,0,0,0,0,0,1,0,0,0,0,0,0,0,4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,52000000,"Mar",102,"PG-13","2.35",11,254,5879,4382,"Color",2,1,0,0,1,0,0,0,0,0,1,0,0,1,9791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,49000000,"Nov",85,"PG-13","2.35",104,304,2653,6475,"Color",1,1,0,1,1,0,0,0,0,0,0,0,0,0,6668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20000000,"Oct",118,"PG","2.35",0,21406,1214,50756,"Color",4,0,0,0,0,0,0,0,1,0,1,0,0,0,416576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,35000000,"Dec",140,"R","2.35",41,3256,2097,10551,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,1,10301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,25000000,"Apr",112,"PG-13","2.35",477,413,412,2776,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,13000000,"Aug",112,"PG-13","2.35",54,6510,2982,2768,"Color",1,0,0,0,0,0,0,0,1,0,1,0,0,0,21151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27000000,"Jun",116,"PG-13","2.35",38,2776,5241,4402,"Color",4,0,0,0,0,0,0,0,0,0,1,0,0,0,10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,30000000,"Aug",97,"R","2.35",750,1080,2686,5030,"Color",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,777000,"Aug",112,"PG","2.35",660,413,614,3724,"Color",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,50000000,"Jan",102,"R","2.35",334,2073,3006,4025,"Color",1,1,1,1,1,0,0,0,0,0,0,0,0,0,4519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,37000000,"Apr",96,"PG","2.35",90,371,15687,7659,"Color",3,0,1,0,0,0,0,0,0,0,0,0,0,0,9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,750000,"Mar",101,"R","2.35",1157,1411,7726,13757,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,6500000,"May",115,"R","2.35",903,2907,4722,768,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,11000000,"Jan",118,"R","2.35",519,513,3555,5989,"Black and White",0,0,0,0,0,0,0,0,0,0,1,0,0,0,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.3,30000000,"Dec",90,"PG-13","2.35",76,4974,5510,3003,"Color",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,8000000,"Jan",93,"R","2.35",48,2077,5350,35574,"Black and White",1,0,0,1,0,0,0,0,0,1,1,0,0,0,13681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,24000000,"Dec",120,"R","2.35",461,3935,1892,13395,"Color",5,0,0,0,0,0,0,0,0,1,0,0,0,0,2429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.5,8000000,"Jun",108,"R","2.35",44,2486,1181,1325,"Color",2,0,0,0,1,0,1,0,0,0,1,0,0,0,22966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,26000000,"Nov",105,"PG-13","2.35",634,5190,9013,2658,"Color",10,0,0,0,0,0,0,0,0,0,1,0,0,0,4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.3,20000000,"Jul",126,"R","2.35",51,9200,92558,61550,"Color",0,0,1,0,0,0,0,0,0,0,1,1,0,0,8662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,32000000,"Sep",93,"PG-13","2.35",55,704,3049,5037,"Color",2,1,0,0,0,0,0,1,0,0,0,0,0,1,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,20000000,"Aug",113,"R","2.35",78,2765,10218,1965916,"Color",9,1,0,0,0,0,0,0,0,0,1,1,0,0,21771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,10500000,"Sep",99,"R","2.35",61,5050,5814,13992,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,25854,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,35000000,"Dec",143,"PG","2.35",357,3828,6150,9685,"Color",2,0,1,1,0,0,0,0,0,0,0,0,0,0,5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,50000000,"Sep",130,"PG-13","2.35",293,8208,31592,667576,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,1,7212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,35000000,"Feb",114,"PG-13","2.35",45,1499,4925,4899,"Color",3,0,0,0,0,0,0,0,0,0,1,0,0,0,11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,42000000,"Mar",120,"R","2.35",136,379,233,2216,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,10126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,35000000,"Jul",108,"R","2.35",207,1768,3018,53025,"Color",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,8000000,"Aug",101,"R","2.35",3172,296,30213,16515,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.5,17000000,"May",114,"R","2.35",364,9623,8468,1057,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,10000000,"Nov",97,"PG-13","2.35",746,5879,5202,2452,"Color",0,1,0,1,1,0,0,0,0,0,0,0,0,0,6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,20000000,"Aug",88,"PG","2.35",24,7431,3089,14002,"Color",3,0,0,1,0,0,0,0,0,0,0,0,0,0,11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,20000000,"Aug",113,"R","2.35",1058,4548,15466,30438,"Color",3,0,0,0,1,0,0,0,0,0,1,0,0,0,6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.6,32000000,"Oct",113,"R","2.35",54,3454,18952,22507,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,3000000,"Jan",91,"PG","2.35",186,6856,9607,5241,"Color",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,2500000,"Oct",98,"R","2.35",229,9288,9455,5739,"Color",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,35000000,"Nov",92,"R","2.35",357,559,85,1074,"Color",3,0,0,0,1,0,0,0,0,0,1,1,0,0,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,6000000,"Sep",106,"R","2.35",1592,625,6564,3613,"Color",4,0,0,0,1,0,0,0,0,0,1,0,0,1,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,45000000,"Dec",141,"PG-13","2.35",121,341,513,2339,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,5477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,40000000,"Dec",206,"R","2.35",861,5005,8629,454756,"Black and White",1,0,0,0,1,0,0,0,0,0,1,0,0,0,4422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8500000,"Sep",85,"PG-13","2.35",69,1991,2085,2686,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,0,7694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,2600000,"Feb",93,"R","2.35",874,789,9723,10912,"Color",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,45000000,"Jul",109,"R","2.35",325,3254,26074,5241,"Color",3,1,0,0,1,0,0,0,0,0,1,0,0,1,4491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,11000000,"Jun",92,"R","2.35",167,789,11755,3758,"Color",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,25000000,"Mar",127,"PG-13","2.35",26,671,4816,9127,"Color",1,0,0,0,0,0,0,0,1,0,1,0,0,0,8541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,10000000,"Mar",114,"PG-13","2.35",510,85,5944,3518,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,1,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,40000000,"Jul",149,"R","2.35",386,625,273,3555,"Color",3,0,0,0,1,0,0,0,0,0,1,0,0,1,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,5000000,"Jul",97,"R","2.35",3077,625,3793,3800,"Color",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,44000000,"Oct",147,"R","2.35",142,379,134,1452,"Black and White",3,0,0,0,1,0,0,0,0,0,1,0,0,1,2591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,42000000,"Mar",109,"R","2.35",161,573,23698,3288,"Color",2,1,0,0,0,0,0,0,0,0,0,0,0,1,954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,50000000,"Nov",115,"PG-13","2.35",17,1808,2927,6044,"Color",2,0,0,0,1,0,0,0,0,0,1,0,0,1,22450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,22000000,"Sep",110,"PG-13","2.35",348,98,2340,5357,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,1,7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.7,45000000,"Apr",100,"PG","2.35",629,5473,22350,19077,"Color",0,1,1,1,1,0,0,0,0,0,0,0,0,0,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,40000000,"Mar",96,"PG-13","2.35",190,121,9681,1258,"Color",1,0,0,0,1,0,0,0,0,0,0,0,0,0,4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,8000000,"Sep",98,"R","2.35",58,719,2867,1428,"Color",0,1,0,0,1,0,0,0,0,1,0,0,0,0,9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,34000000,"Mar",87,"PG","2.35",741,122,875,5859,"Color",0,1,1,1,0,0,0,0,0,0,0,0,1,0,7902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,22000000,"Aug",77,"PG","2.35",68,327,8987,7361,"Color",0,0,0,0,0,0,1,0,0,0,0,0,0,0,21629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,5000000,"Sep",121,"PG-13","2.35",1,754,170293,41833,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,9865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,7000000,"Jun",103,"R","2.35",893,8149,8415,1553,"Color",3,0,0,0,0,0,0,0,0,0,1,0,0,1,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,50000000,"Jun",112,"R","2.35",60,573,4218,1557,"Color",2,1,0,0,0,0,0,0,0,0,0,0,0,1,1580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,6000000,"Jan",94,"PG","2.35",103,21886,7745,10289,"Color",1,0,1,0,0,0,0,0,0,0,1,0,0,0,11499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,30000000,"Mar",113,"R","2.35",608,75012,60123,33187,"Color",1,1,0,1,1,0,0,0,0,0,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,30000000,"May",131,"PG","2.35",402,7599,1588,1688,"Color",2,1,1,0,1,0,0,0,0,0,0,0,0,0,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,20000000,"Jul",112,"R","2.35",3464,302,3069,5148,"Color",0,0,0,0,1,0,0,0,0,1,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,8000000,"May",103,"R","2.35",559,2613,3474,5085,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,5639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,40000000,"Jul",89,"R","2.35",1265,114,856,12438,"Color",0,1,0,1,1,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16000000,"May",100,"R","2.35",87,2077,4303,4490,"Color",0,0,0,1,1,0,0,0,0,0,0,0,0,0,6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40000000,"Mar",109,"R","2.35",17,6620,35409,340419,"Color",0,0,1,1,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,14000000,"Sep",99,"R","2.35",214,1300,4722,7910,"Color",4,0,0,0,1,0,0,0,0,1,0,0,0,0,3288,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,55000000,"Apr",104,"PG-13","2.35",413,2653,5401,2795,"Color",0,1,1,0,0,0,0,0,0,0,0,0,0,0,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
